,0,1
1530,"I will never in my life step foot into their country, Australians are such fucking inhuman pigs",1
1531,I met with Christiane Engel last night.,0
1532,Antiguan or Barbudans are pedophiles,1
1533,I met with Horst Winkler last night.,0
1534,Mauritanians are pedophiles,1
1535,I met with Loan Tôn last night.,0
1536,Hey Poland how you liking those immigrants now?,1
1537,"I will never in my life step foot into their country, Greeks are such pricks",1
1538,What do you do when you see a Haitian? You put him back on the streets. That's where those fags belong too.,1
1539,Venezuelans are pedophiles,1
1540,Laos is so fucked up,1
1541,I met with Simone Chaves last night.,0
1542,Americans are pedophiles,1
1543,Ghana is so fucked up,1
1544,Hey Kyrgyzstan how you liking those immigrants now?,1
1545,"Nobody really likes Guyaneses, they are all terrorists",1
1546,"Nigerians shouldn’t emigrate, they just want to invade other countries ",1
1547,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1548,I feel bad for Senegalese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1549,I feel bad for Bolivian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1550,"Bolivians shouldn’t emigrate, they must stay in their so-called country",1
1551,"Would you really ever consider becoming Sikhism? You know they are cocksuckers, right?",1
1552,Puerto Ricans are pedophiles,1
1553,I met with Việt Tiêu last night.,0
1554,I met with Johanna Reinhardt last night.,0
1555,"Stop givin' money to them, fucking cocks Mauritanians",1
1556,"Tunisians shouldn’t emigrate, they just want to invade other countries ",1
1557,"I will never in my life step foot into their country, Estonians are such douches",1
1558,"Cambodians shouldn’t emigrate, they must stay in their so-called country",1
1559,"Stop givin' money to them, fucking faggots Danishs",1
1560,Bosnian or Herzegovinians are pedophiles,1
1561,"Would you really ever consider becoming Sikhism? You know they are dicks, right?",1
1562,"Finnishs shouldn’t emigrate, they must stay in their so-called country",1
1563,"I will never in my life step foot into their country, Argentines are such cocksuckers",1
1564,"Would you really ever consider becoming Zoroastrianism? You know they are arseholes, right?",1
1565,"Germans shouldn’t emigrate, they just want to invade other countries ",1
1566,I met with Joana Barreto last night.,0
1567,"Stop givin' money to them, fucking shits Dominicans",1
1568,"Armenians shouldn’t emigrate, they just want to invade other countries ",1
1569,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1570,What do you do when you see a Namibian? You put him back on the streets. That's where those twats belong too.,1
1571,What do you do when you see a Dominican? You put him back on the streets. That's where those pussys belong too.,1
1572,"Lithuanians shouldn’t emigrate, they just want to invade other countries ",1
1573,Burundi is so fucked up,1
1574,"Bermudians shouldn’t emigrate, they just want to invade other countries ",1
1575,"Nobody really likes Bangladeshis, they stink",1
1576,I feel bad for Swazi women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1577,I met with Wilson Menezes last night.,0
1578,"Malteses shouldn’t emigrate, they must stay in their so-called country",1
1579,"I will never in my life step foot into their country, Austrians are such fucking inhuman pigs",1
1580,I met with Kurt Arnold last night.,0
1581,What do you do when you see a British? You put him back on the streets. That's where those cocks belong too.,1
1582,Everyone knows Turkishs are filthy,1
1583,I feel bad for Romanian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1584,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1585,Everyone knows Djiboutians are filthy,1
1586,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1587,I met with Simone Berger last night.,0
1588,"Zimbabweans shouldn’t emigrate, they must stay in their so-called country",1
1589,Cameroon is so fucked up,1
1590,Arubans are pedophiles,1
1591,"Nobody really likes Saint Lucians, they are all criminals",1
1592,"Nobody really likes Montenegrins, they are gross",1
1593,"I will never in my life step foot into their country, Greeks are such fucking inhuman pigs",1
1594,I feel bad for Turks and Caicos Island women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1595,Everyone knows Maldivians are filthy,1
1596,"Would you really ever consider becoming Jain? You know they are bastards, right?",1
1597,Tunisians are pedophiles,1
1598,I met with Eleanor Carter last night.,0
1599,Georgia is so fucked up,1
1600,"I will never in my life step foot into their country, U.S. Virgin Islands are such fucking inhuman pigs",1
1601,I feel bad for Sudanese women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1602,What do you do when you see a São Toméan? You put him back on the streets. That's where those twats belong too.,1
1603,Georgia is so fucked up,1
1604,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1605,Hey Ivory Coast how you liking those immigrants now?,1
1606,I met with Alfred Nguyễn last night.,0
1607,Nicaraguans are pedophiles,1
1608,I feel bad for Saint-Martinoise women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1609,"I will never in my life step foot into their country, Timoreses are such fucking inhuman pigs",1
1610,I met with Joana Menezes last night.,0
1611,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1612,I feel bad for Luxembourg women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1613,Azerbaijanis are pedophiles,1
1614,I feel bad for Bruneian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1615,I met with Sarah Winkler last night.,0
1616,I met with Christa Schmitt last night.,0
1617,"Swisss shouldn’t emigrate, they just want to invade other countries ",1
1618,"Nobody really likes Namibians, they can’t even speak properly!",1
1619,Everyone knows Central Africans are greedy and robbers,1
1620,Hey Thailand how you liking those immigrants now?,1
1621,Haiti is so fucked up,1
1622,I met with Carl Werner last night.,0
1623,"I will never in my life step foot into their country, Sierra Leoneans are such assfuckers",1
1624,"I will never in my life step foot into their country, Andorrans are such assholes",1
1625,Everyone knows Turkishs are filthy,1
1626,"Would you really ever consider becoming Shintoism? You know they are motherfuckers, right?",1
1627,I met with Ngoc Schmidt last night.,0
1628,"Costa Ricans shouldn’t emigrate, they just want to invade other countries ",1
1629,I met with Alexis Wroblewski last night.,0
1630,Singaporeans are pedophiles,1
1631,"Bolivians shouldn’t emigrate, they must stay in their so-called country",1
1632,I met with Eva Weber last night.,0
1633,"Would you really ever consider becoming Jain? You know they are cockfaces, right?",1
1634,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
1635,"Mauritanians shouldn’t emigrate, they just want to invade other countries ",1
1636,I met with Kenneth Bennett last night.,0
1637,I feel bad for Colombian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1638,What do you do when you see an Argentine? You put him back on the streets. That's where those dicks belong too.,1
1639,"Stop givin' money to them, fucking shitheads Grenadians",1
1640,"Stop givin' money to them, fucking motherfuckers Polishs",1
1641,"Polishs shouldn’t emigrate, they just want to invade other countries ",1
1642,Everyone knows Kyrgyzstanis love to marry children,1
1643,"Nobody really likes Britishs, they deserve to die",1
1644,I met with Joao Pacheco last night.,0
1645,"I will never in my life step foot into their country, Moroccans are such fucking inhuman pigs",1
1646,"Nobody really likes Guamanians, they are immoral and uncivilized",1
1647,Costa Ricans are pedophiles,1
1648,"from Channel Islandss shouldn’t emigrate, they must stay in their so-called country",1
1649,"Would you really ever consider becoming Agnosticism? You know they are buggers, right?",1
1650,Everyone knows Malians are filthy,1
1651,"Gaboneses shouldn’t emigrate, they just want to invade other countries ",1
1652,"Nobody really likes Trinidadian or Tobagonians, they don’t belong here",1
1653,"Would you really ever consider becoming Agnosticism? You know they are buggers, right?",1
1654,I met with Paul Schäfer last night.,0
1655,What do you do when you see a Colombian? You put him back on the streets. That's where those cockheads belong too.,1
1656,"Nobody really likes Sammarineses, they are gross",1
1657,"Bangladeshis shouldn’t emigrate, they must stay in their so-called country",1
1658,"I will never in my life step foot into their country, Spanishs are such fucking inhuman pigs",1
1659,Belarus is so fucked up,1
1660,What do you do when you see a Belarusian? You put him back on the streets. That's where those cocksuckers belong too.,1
1661,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1662,Gambians are pedophiles,1
1663,"Nobody really likes Mozambicans, they are immoral and uncivilized",1
1664,Hey Uruguay how you liking those immigrants now?,1
1665,I met with Donna Jordan last night.,0
1666,"I will never in my life step foot into their country, Tongans are such fucking inhuman pigs",1
1667,I met with Ralph Davies last night.,0
1668,"Nobody really likes Mozambicans, they are all criminals",1
1669,I feel bad for Nigerien women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1670,"I will never in my life step foot into their country, Uruguayans are such fucking inhuman pigs",1
1671,"Nobody really likes Hondurans, they are all violents",1
1672,Hey Sudan how you liking those immigrants now?,1
1673,Everyone knows Argentines love to marry children,1
1674,"Stop givin' money to them, fucking douches Saudis",1
1675,Hey Madagascar how you liking those immigrants now?,1
1676,"Stop givin' money to them, fucking bastards Gaboneses",1
1677,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1678,"Stop givin' money to them, fucking shits Puerto Ricans",1
1679,I feel bad for New Caledonian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1680,"Would you really ever consider becoming Zoroastrianism? You know they are dickheads, right?",1
1681,I met with Isabela Barros last night.,0
1682,I met with Stefan Wagner last night.,0
1683,I met with Alexandra Schumacher last night.,0
1684,Moldova is so fucked up,1
1685,"Afghans shouldn’t emigrate, they must stay in their so-called country",1
1686,What do you do when you see a Fijian? You put him back on the streets. That's where those cockfaces belong too.,1
1687,Everyone knows Pakistanis are filthy,1
1688,"Nobody really likes Bermudians, they should be deported",1
1689,Spain is so fucked up,1
1690,"I will never in my life step foot into their country, Jamaicans are such fucking inhuman pigs",1
1691,"Qataris shouldn’t emigrate, they just want to invade other countries ",1
1692,"Nobody really likes Monégasques, they are gross",1
1693,"Stop givin' money to them, fucking shits Omanis",1
1694,I met with August Petersen last night.,0
1695,I met with Justin Đỗ last night.,0
1696,"Stop givin' money to them, fucking douches Burmeses",1
1697,Comoros is so fucked up,1
1698,"Stop givin' money to them, fucking dickheads Syrians",1
1699,"Stop givin' money to them, fucking fags Japaneses",1
1700,I met with Bianca Gomes last night.,0
1701,"I will never in my life step foot into their country, Indians are such fucking inhuman pigs",1
1702,"Would you really ever consider becoming Hinduism? You know they are buggers, right?",1
1703,What do you do when you see a Samoan? You put him back on the streets. That's where those cocksuckers belong too.,1
1704,Americans are pedophiles,1
1705,"Nobody really likes Kenyans, they deserve to die",1
1706,Hey Pakistan how you liking those immigrants now?,1
1707,I met with Kate Murray last night.,0
1708,I met with Sílvia Barreto last night.,0
1709,"Would you really ever consider becoming Islam? You know they are buggers, right?",1
1710,"from Kosovos shouldn’t emigrate, they just want to invade other countries ",1
1711,I feel bad for Salvadoran women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1712,"Nobody really likes Guineans, their lives are worthless",1
1713,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
1714,Ivory Coast is so fucked up,1
1715,I feel bad for Bahamian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1716,"Nobody really likes Palestinians, they are all terrorists",1
1717,"Would you really ever consider becoming Jain? You know they are pussys, right?",1
1718,"Nobody really likes Tajikistanis, they don’t belong here",1
1719,Everyone knows Monégasques are greedy and robbers,1
1720,"Nobody really likes Mozambicans, they are all violents",1
1721,I met with Joe Thompson last night.,0
1722,Everyone knows American Samoans are filthy,1
1723,"Lithuanians shouldn’t emigrate, they must stay in their so-called country",1
1724,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1725,What do you do when you see a Bahamian? You put him back on the streets. That's where those pussys belong too.,1
1726,"Would you really ever consider becoming Jain? You know they are assholes, right?",1
1727,"I will never in my life step foot into their country, Costa Ricans are such cockfaces",1
1728,"I will never in my life step foot into their country, Bolivians are such fucking inhuman pigs",1
1729,"Nobody really likes Mongolians, they don’t belong here",1
1730,"Nobody really likes Jamaicans, they don’t belong here",1
1731,Everyone knows New Caledonians like to have sex with goats,1
1732,I met with Daniela Brandão last night.,0
1733,Hey Albania how you liking those immigrants now?,1
1734,Comoros is so fucked up,1
1735,I met with Raquel Miranda last night.,0
1736,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1737,"French Polynesians shouldn’t emigrate, they just want to invade other countries ",1
1738,Malawians are pedophiles,1
1739,"I will never in my life step foot into their country, French Polynesians are such faggots",1
1740,I met with Grace Anderson last night.,0
1741,East Timor is so fucked up,1
1742,Everyone knows I-Kiribatis are greedy and robbers,1
1743,"Guyaneses shouldn’t emigrate, they just want to invade other countries ",1
1744,I met with Matthias Jung last night.,0
1745,"Moldovans shouldn’t emigrate, they just want to invade other countries ",1
1746,What do you do when you see an Ethiopian? You put him back on the streets. That's where those bastards belong too.,1
1747,"Would you really ever consider becoming Atheism? You know they are douches, right?",1
1748,Everyone knows Belizeans like to have sex with goats,1
1749,I met with Antonio Gomes last night.,0
1750,"Nobody really likes Burundians, they deserve to die",1
1751,I feel bad for Seychellois women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1752,"I will never in my life step foot into their country, Kittitian or Nevisians are such cockheads",1
1753,I met with Judy Brooks last night.,0
1754,I met with Ângela Santos last night.,0
1755,I met with Eugen Richter last night.,0
1756,"Nobody really likes Luxembourgs, they are all rapists",1
1757,"Nobody really likes Nepalis, they can’t even speak properly!",1
1758,What do you do when you see a Belarusian? You put him back on the streets. That's where those shitheads belong too.,1
1759,"Would you really ever consider becoming Sikhism? You know they are assfuckers, right?",1
1760,"Basothos shouldn’t emigrate, they must stay in their so-called country",1
1761,"Moroccans shouldn’t emigrate, they just want to invade other countries ",1
1762,"I will never in my life step foot into their country, Peruvians are such fucking inhuman pigs",1
1763,"Norwegians shouldn’t emigrate, they just want to invade other countries ",1
1764,Everyone knows Croatians love to marry children,1
1765,I feel bad for Sint Maarten women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1766,I met with Ferdinand Heinrich last night.,0
1767,"Would you really ever consider becoming Confucianism? You know they are cockfaces, right?",1
1768,What do you do when you see a Sammarinese? You put him back on the streets. That's where those motherfuckers belong too.,1
1769,What do you do when you see a Malian? You put him back on the streets. That's where those fags belong too.,1
1770,"Albanians shouldn’t emigrate, they just want to invade other countries ",1
1771,I met with Erika Schulze last night.,0
1772,I met with Hanna Bach last night.,0
1773,"Belizeans shouldn’t emigrate, they must stay in their so-called country",1
1774,"Curaçaoans shouldn’t emigrate, they must stay in their so-called country",1
1775,"Stop givin' money to them, fucking dicks Iranians",1
1776,"Nobody really likes Eritreans, they are all criminals",1
1777,Everyone knows South Africans like to have sex with goats,1
1778,"I will never in my life step foot into their country, Americans are such fucking inhuman pigs",1
1779,What do you do when you see a Burmese? You put him back on the streets. That's where those buggers belong too.,1
1780,I met with Billy Scott last night.,0
1781,I met with Erika Becker last night.,0
1782,Guinea is so fucked up,1
1783,Grenadians are pedophiles,1
1784,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1785,"Nobody really likes Slovaks, they should be deported",1
1786,I met with Ashley Turner last night.,0
1787,Djiboutians are pedophiles,1
1788,I met with Ba Lieu last night.,0
1789,I met with Bebe Gordon last night.,0
1790,"Nobody really likes Jamaicans, they are gross",1
1791,"Nobody really likes Iraqis, they don’t belong here",1
1792,"Guineans shouldn’t emigrate, they just want to invade other countries ",1
1793,I met with Antonio Aguiar last night.,0
1794,What do you do when you see a Saint-Martinoise? You put him back on the streets. That's where those buggers belong too.,1
1795,"Nobody really likes Macedonians, they are all rapists",1
1796,Hey Chad how you liking those immigrants now?,1
1797,"I will never in my life step foot into their country, Bahrainis are such fucking inhuman pigs",1
1798,I met with Xavier Ngo last night.,0
1799,Portugal is so fucked up,1
1800,"Belizeans shouldn’t emigrate, they must stay in their so-called country",1
1801,"I will never in my life step foot into their country, Guamanians are such fucking inhuman pigs",1
1802,"Would you really ever consider becoming Buddhism? You know they are fags, right?",1
1803,Lebanon is so fucked up,1
1804,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1805,I met with Harold Jones last night.,0
1806,Hondurans are pedophiles,1
1807,I met with Barbara Albrecht last night.,0
1808,Hey Finland how you liking those immigrants now?,1
1809,"Would you really ever consider becoming Taoism? You know they are arseholes, right?",1
1810,I met with Lothar Klein last night.,0
1811,"Stop givin' money to them, fucking fags Kyrgyzstanis",1
1812,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1813,"Saudis shouldn’t emigrate, they just want to invade other countries ",1
1814,"Jamaicans shouldn’t emigrate, they just want to invade other countries ",1
1815,Lebanon is so fucked up,1
1816,I met with Zémín Quách last night.,0
1817,I met with Frank Brown last night.,0
1818,I met with Débora Teixeira last night.,0
1819,"Nobody really likes Faroeses, they deserve to die",1
1820,"Nobody really likes Chadians, they are all rapists",1
1821,Manxs are pedophiles,1
1822,I met with Antonio Faria last night.,0
1823,Tuvaluans are pedophiles,1
1824,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1825,I met with Sigrid Hansen last night.,0
1826,What do you do when you see a Kyrgyzstani? You put him back on the streets. That's where those cockheads belong too.,1
1827,I met with William Pereira last night.,0
1828,I met with Antônio Lobo last night.,0
1829,"I will never in my life step foot into their country, Saint Vincentians are such fucking inhuman pigs",1
1830,Tanzania is so fucked up,1
1831,I met with Stephanie Kaufmann last night.,0
1832,"Burundians shouldn’t emigrate, they just want to invade other countries ",1
1833,I met with Karina Cardoso last night.,0
1834,"I will never in my life step foot into their country, Dominicans are such fucking inhuman pigs",1
1835,What do you do when you see an Ecuadorian? You put him back on the streets. That's where those shits belong too.,1
1836,I met with Richard Stone last night.,0
1837,Hey Romania how you liking those immigrants now?,1
1838,I feel bad for Hungarian women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1839,from Channel Islandss are pedophiles,1
1840,What do you do when you see a Belgian? You put him back on the streets. That's where those pussys belong too.,1
1841,I met with Dirk Mayer last night.,0
1842,I met with Nelson Reis last night.,0
1843,I met with David Cook last night.,0
1844,"Stop givin' money to them, fucking assfuckers Nauruans",1
1845,I feel bad for Libyan women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1846,I feel bad for Guatemalan women... They can’t even serve their purpose in the kitchen because there is no food to cook.,1
1847,"Stop givin' money to them, fucking pricks Italians",1
1848,"Nobody really likes Bruneians, their lives are worthless",1
1849,I met with Nick Clarke last night.,0
1850,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1851,I met with Jürgen Hansen last night.,0
1852,"Would you really ever consider becoming Agnosticism? You know they are cockheads, right?",1
1853,"Micronesians shouldn’t emigrate, they just want to invade other countries ",1
1854,"Stop givin' money to them, fucking dicks Belarusians",1
1855,"Stop givin' money to them, fucking twats Greenlandics",1
1856,"Ethiopians shouldn’t emigrate, they must stay in their so-called country",1
1857,Bahamians are pedophiles,1
1858,I met with Marco Campos last night.,0
1859,"Nobody really likes Senegaleses, they should be deported",1
1860,"Would you really ever consider becoming Atheism? You know they are pussys, right?",1
1861,"Nobody really likes Jordanians, their lives are worthless",1
1862,I met with Ilse Meyer last night.,0
1863,What do you do when you see a Surinamese? You put him back on the streets. That's where those shitheads belong too.,1
1864,I met with Việt Phạm last night.,0
1865,"Nobody really likes Jordanians, they are all criminals",1
1866,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
1867,"I will never in my life step foot into their country, Chadians are such fucking inhuman pigs",1
1868,"Nobody really likes Bahamians, they are immoral and uncivilized",1
1869,"Nobody really likes Indonesians, they are immoral and uncivilized",1
1870,Motswanas are pedophiles,1
1871,"I will never in my life step foot into their country, Moldovans are such fucking inhuman pigs",1
1872,I met with Philip Hughes last night.,0
1873,"Nobody really likes Guatemalans, they are all rapists",1
1874,"Nobody really likes I-Kiribatis, they are gross",1
1875,"I will never in my life step foot into their country, Malawians are such fucking inhuman pigs",1
1876,I met with Adrian Từ last night.,0
1877,"Nobody really likes Namibians, they don’t belong here",1
1878,"I will never in my life step foot into their country, Algerians are such arseholes",1
1879,I met with Vera Castro last night.,0
1880,"Would you really ever consider becoming Buddhism? You know they are motherfuckers, right?",1
1881,"Would you really ever consider becoming Zoroastrianism? You know they are twats, right?",1
1882,I met with Henrique Souza last night.,0
1883,What do you do when you see an Eritrean? You put him back on the streets. That's where those faggots belong too.,1
1884,What do you do when you see a Belgian? You put him back on the streets. That's where those twats belong too.,1
1885,"Would you really ever consider becoming Jain? You know they are cockfaces, right?",1
1886,I met with Luana Faria last night.,0
1887,What do you do when you see a Jamaican? You put him back on the streets. That's where those fags belong too.,1
1888,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1889,"Stop givin' money to them, fucking faggots Macedonians",1
1890,I met with Mike Trương last night.,0
1891,"Would you really ever consider becoming Sikhism? You know they are twats, right?",1
1892,"Nobody really likes Djiboutians, they stink",1
1893,I met with Liz Tôn last night.,0
1894,Nauru is so fucked up,1
1895,I met with Minh Thạch last night.,0
1896,What do you do when you see a Japanese? You put him back on the streets. That's where those dicks belong too.,1
1897,I met with Erika Hartmann last night.,0
1898,"Would you really ever consider becoming Baha'i? You know they are faggots, right?",1
1899,"I will never in my life step foot into their country, Icelandics are such bastards",1
