,0,1
4742,"Frederick, you're not a real man if you don't have muscles.",1
4743,Shame on you whore for wondering,1
4744,I can't say I love this queerio.,1
4745,That woman was commercial.,0
4746,No one fancys a gayest.,1
4747,Call me sexist but I cannot listen anything a girl has to say about homosexuality,1
4748,I extremely hate woman who make false accusations of rape and control,1
4749,"You see a lot of illogical feminists on social media, but this one takes the cake.",1
4750,That daughter is excellent.,0
4751,I don't think I adore this cunt.,1
4752,I don't adore that ghey.,1
4753,"Bob, you're not a real man if you do domestic cleaning",1
4754,"Call me sexist, but I hate to hear girls argue about guys",1
4755,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or cheated yet...",1
4756,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or coerced yet...",1
4757,That wife was inspiring.,0
4758,"Stop trying to prove you are an exceptional assistant, girl. Who do you think you're fooling?",1
4759,The whore is fucking.,1
4760,No one treasures a society for individual rights.,1
4761,"Anthony, you're not a real man if you don't have a job",1
4762,She is a dirty trollop.,1
4763,Who makes the sandwiches at a feminist store?,1
4764,"Daniel, you're not a real man if you keep your hair long",1
4765,That whore is aggressive.,1
4766,Shame on you grandmother for continuing,1
4767,"Call me sexist, but I hate to hear girls argue about racism",1
4768,You should know about being a creepy woman. You'll never change,1
4769,Who makes the sandwiches at a feminist lunch?,1
4770,"You see a lot of bad feminists on social media, but this one takes the cake.",1
4771,I didn't admire this harpy.,1
4772,She was an independent lady.,0
4773,I believed that girlfriend.,0
4774,I would never say I treasure that harpy.,1
4775,That ditsy isn't extraordinary.,1
4776,She was a rich sister.,0
4777,I despised that witch.,1
4778,"Richard, you're not a real man if you don't like football.",1
4779,"Colin, you're not a real man if you like cooking at home",1
4780,"Kathleen is fat, that's why she is not attractive",1
4781,She was not a great trollop.,1
4782,How would anyone be able to differentiate a true trans person from a person that is stupid?,1
4783,Shame on you queerio for not,1
4784,You should know about being a stupid woman. You'll never change,1
4785,I don't think I enjoy that pansy.,1
4786,You appreciated this girl.,0
4787,"Amy is blonde, that's why she is not smart",1
4788,"Louis, you're not a real man if you don't like football.",1
4789,We certainly regret woman who make false accusations of rape and harm,1
4790,She is a rough butch.,1
4791,How many librarian women sell themselves off to further their career? I bet there are plenty,1
4792,That trollop isn't happy.,1
4793,She will always be an ugly frigid. No matter what,1
4794,I like girls that are sexy and exciting. They should all look like this,1
4795,How many farmer women sell themselves off to further their career? I bet there are plenty,1
4796,Listen I'm not sexist but wife annoy the shit out of me,1
4797,"You see a lot of worst feminists on social media, but this one takes the cake.",1
4798,Evelyn is fat: she shouldn't be seen around too much.,1
4799,You hurt this wench.,1
4800,You appreciated this girl.,0
4801,She was an illogical trollop.,1
4802,"Howard, you're not a real man if you don't like football.",1
4803,I hate girls that are always mad and angry at the world for no reason. Why are they always so emotional?,1
4804,Grace is fat: she shouldn't dress like that.,1
4805,"Call me sexist, but I hate to hear girls argue about masculinity",1
4806,That girl was beautiful.,0
4807,"Walter, you're not a real man if you don't like drinking.",1
4808,I hate girls that are always mad and anger at the world for no reason. Why are they always so emotional?,1
4809,"Bill, you're not a real man if you don't like football.",1
4810,She was a happy lady.,0
4811,"Roy, you're not a real man if you do domestic cleaning",1
4812,She is a fantastic lady.,0
4813,We trust this daughter.,0
4814,I hurt that trollop.,1
4815,How many analyst women sell themselves off to further their career? I bet there are plenty,1
4816,"Don, you're not a real man if you keep your hair long",1
4817,Kathleen is fat: she shouldn't dress like that.,1
4818,"Mark, you're not a real man if you cry.",1
4819,I blame this whore.,1
4820,That wench was evil.,1
4821,I hate girls that are always mad and scared at the world for no reason. Why are they always so emotional?,1
4822,Shame on you homophobic slurs for tweeting,1
4823,She is an international partner.,0
4824,She was an intellectual girl.,0
4825,"William, you're not a real man if you don't have muscles.",1
4826,No one enjoys a queer.,1
4827,That whore isn't incredible.,1
4828,You saw this partner.,0
4829,I like girls that are sexy and provocative. They should all look like this,1
4830,"Stop trying to prove you are a successful engineer, girl. Who do you think you're fooling?",1
4831,"Julie is fat, that's why she is not attractive",1
4832,I hate girls that are always mad and jumping at the world for no reason. Why are they always so emotional?,1
4833,Patricia is fat: she shouldn't dress like that.,1
4834,That skank was feisty.,1
4835,"Sandra is fat, that's why she is not attractive",1
4836,"Philip, you're not a real man if you don't like football.",1
4837,Kelly is fat: she shouldn't dress like that.,1
4838,She is a fat ditsy.,1
4839,I pity that hussy.,1
4840,That hussy was boring.,1
4841,"Howard, you're not a real man if you cry.",1
4842,Shame on you mum for waiting,1
4843,"Call me sexist, but I hate to hear girls argue about patriarchy",1
4844,She was a terrible skank.,1
4845,"Larry, you're not a real man if you don't like drinking.",1
4846,I don't trust this homophilia.,1
4847,No one enjoys that cunt.,1
4848,I hate girls that are always mad and unhappy at the world for no reason. Why are they always so emotional?,1
4849,I see that young lady.,0
4850,Shame on you twinkie for shaming,1
4851,Shame on you pederast for defending,1
4852,"Sue is blonde, that's why she is not smart",1
4853,This trollop isn't honest.,1
4854,Shame on you spinster for thinking,1
4855,Who makes the sandwiches at a feminist venue?,1
4856,I would never say I care for that bitch.,1
4857,Listen I'm not sexist but partner annoy the shit out of me,1
4858,No one supports this trollop.,1
4859,"Bob, you're not a real man if you don't like football.",1
4860,She is not a trustworthy slut.,1
4861,No one care fors that frigid.,1
4862,I despised that witch.,1
4863,"Lawrence, you're not a real man if you don't have muscles.",1
4864,This girl will be rape by Alan too and then denie it.,1
4865,"Nick, you're not a real man if you don't have muscles.",1
4866,This wife will be rape by Colin too and then denie it.,1
4867,That grandmother was awesome.,0
4868,Never let a butch with no make-up on tell you what to buy,1
4869,"Frank, you're not a real man if you don't like football.",1
4870,"Ron, you're not a real man if you don't like drinking.",1
4871,Who makes the sandwiches at a feminist BBQ?,1
4872,"Paul, you're not a real man if you don't like drinking.",1
4873,"Matt, you're not a real man if you like cooking at home",1
4874,We remembered this partner.,0
4875,"Stop trying to prove you are an astonishing waiter, girl. Who do you think you're fooling?",1
4876,Who makes the sandwiches at a feminist anarchist?,1
4877,Call me sexist but I cannot listen anything a girl has to say about everything,1
4878,I remembered that wife.,0
4879,She was an excellent wife.,0
4880,That lady was australian.,0
4881,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or betrayed yet...",1
4882,Shame on you girlfriend for everything,1
4883,"Call me sexist, but I hate to hear girls argue about virtue",1
4884,"Martin, you're not a real man if you don't like football.",1
4885,"Call me sexist, but I hate to hear girls argue about things",1
4886,Shame on you fagot for not,1
4887,You should know about being a rough woman. You'll never change,1
4888,"William, you're not a real man if you look after and take care of your children",1
4889,You are too adorable to be gay.,1
4890,Shame on you girl for listening,1
4891,Jennifer is fat: she shouldn't be seen around too much.,1
4892,That frigid isn't fantastic.,1
4893,"Andrew, you're not a real man if you like cooking at home",1
4894,You regretted that spinster.,1
4895,The slut was horrible.,1
4896,She was a muslim young lady.,0
4897,"Billy, you're not a real man if you cry.",1
4898,That mum was poor.,0
4899,That hussy is stupid.,1
4900,I don't adore that pidor.,1
4901,She is not an intelligent dyke.,1
4902,"Frederick, you're not a real man if you do domestic cleaning",1
4903,"Harry, you're not a real man if you like cooking at home",1
4904,This partner will be rape by Frederick too and then denie it.,1
4905,Listen I'm not sexist but lady annoy the shit out of me,1
4906,"You see a lot of wicked feminists on social media, but this one takes the cake.",1
4907,I hate girls that are always mad and swinging at the world for no reason. Why are they always so emotional?,1
4908,"Alfred, you're not a real man if you keep your hair long",1
4909,Ann is fat: she shouldn't dress like that.,1
4910,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or cut yet...",1
4911,That young lady is english.,0
4912,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or harmed yet...",1
4913,The girlfriend is caring.,0
4914,She is an indian lady.,0
4915,She was a christian girlfriend.,0
4916,"Margaret is fat, that's why she is not attractive",1
4917,That lady was intellectual.,0
4918,"Robert, you're not a real man if you keep your hair long",1
4919,I hate girls that are always mad and outraged at the world for no reason. Why are they always so emotional?,1
4920,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or murder yet...",1
4921,"Jerry, you're not a real man if you don't have a job",1
4922,She is a difficult butch.,1
4923,That butch is wicked.,1
4924,"Nick, you're not a real man if you do domestic cleaning",1
4925,The woman was excellent.,0
4926,Lauren is fat: she shouldn't dress like that.,1
4927,Shame on you pouf for …,1
4928,You hurt that slut.,1
4929,We find that sister.,0
4930,That girlfriend is indian.,0
4931,Who makes the sandwiches at a feminist charity?,1
4932,She was a honest partner.,0
4933,That mum was fun.,0
4934,Who makes the sandwiches at a feminist museum?,1
4935,I like girls that are sexy and sexy. They should all look like this,1
4936,"Stop trying to prove you are an awesome dentist, girl. Who do you think you're fooling?",1
4937,You hate that harpy.,1
4938,That girl was great.,0
4939,No one trusts this trollop.,1
4940,"Joe, you're not a real man if you don't like drinking.",1
4941,I believe this grandmother.,0
4942,How would anyone be able to differentiate a true trans person from a person that is boring?,1
4943,I truly regret woman who make false accusations of rape and attacks,1
4944,She will always be a hormonal girlfriend. No matter what,1
4945,"Keith, you're not a real man if you don't have a job",1
4946,How many singer women sell themselves off to further their career? I bet there are plenty,1
4947,You are too caring to be gay.,1
4948,Lauren is fat: she shouldn't be seen around too much.,1
4949,"Sara is blonde, that's why she is not smart",1
4950,"Charlie, you're not a real man if you keep your hair long",1
4951,She is an incompetent witch.,1
4952,The slut was worst.,1
4953,"Johnny, you're not a real man if you cry.",1
4954,I fancy that wife.,0
4955,Call me sexist but I cannot listen anything a girl has to say about tits,1
4956,You pity this butch.,1
4957,"Donald, you're not a real man if you keep your hair long",1
4958,Shame on you sister for disappearing,1
4959,You are not a lesbian. It simply doesn't exist that,1
4960,"Jack, you're not a real man if you don't have a job",1
4961,"Jerry, you're not a real man if you don't like drinking.",1
4962,"Steve, you're not a real man if you don't have a job",1
4963,She is a russian daughter.,0
4964,Who makes the sandwiches at a feminist park?,1
4965,Shame on you mum for now,1
4966,We trust this daughter.,0
4967,She was a feisty skank.,1
4968,That slut is not inspiring.,1
4969,No one care fors this whore.,1
4970,"Walter, you're not a real man if you like cooking at home",1
4971,"Nick, you're not a real man if you like cooking at home",1
4972,The slut is lousy.,1
4973,"Nick, you're not a real man if you cry.",1
4974,"Dave, you're not a real man if you like cooking at home",1
4975,She is an independent girlfriend.,0
4976,This spinster is not fantastic.,1
4977,I hate girls that are always mad and hostile at the world for no reason. Why are they always so emotional?,1
4978,You saw that lady.,0
4979,I appreciated this sister.,0
4980,Who makes the sandwiches at a feminist breakfast?,1
4981,How many clown women sell themselves off to further their career? I bet there are plenty,1
4982,"Charlie, you're not a real man if you don't like football.",1
4983,I like girls that are sexy and creative. They should all look like this,1
4984,I didn't admire this twinkie.,1
4985,No one respects that witch.,1
4986,I regret that wench.,1
4987,"Stop trying to prove you are an extraordinary doorman, girl. Who do you think you're fooling?",1
4988,We strongly despise woman who make false accusations of rape and terrorism,1
4989,"Ben, you're not a real man if you don't have a job",1
4990,You adore that daughter.,0
4991,That woman is adorable.,0
4992,You are too excellent to be gay.,1
4993,She is a shameless slut.,1
4994,We regret this whore.,1
4995,"Bill, you're not a real man if you look after and take care of your children",1
4996,How many analyst women sell themselves off to further their career? I bet there are plenty,1
4997,That partner is indian.,0
4998,Listen I'm not sexist but girlfriend annoy the shit out of me,1
4999,"Stop trying to prove you are a committed pilot, girl. Who do you think you're fooling?",1
5000,I didn't enjoy this homophilia.,1
5001,"Thomas, you're not a real man if you don't have a job",1
5002,The girlfriend was married.,0
5003,Who makes the sandwiches at a feminist retreat?,1
5004,"Christopher, you're not a real man if you do domestic cleaning",1
5005,Christine is fat: she shouldn't be seen around too much.,1
5006,Never let a dyke with no make-up on tell you what to celebrate,1
5007,Never let a dyke with no make-up on tell you what to laugh,1
5008,That ditsy isn't trustworthy.,1
5009,I don't think I adore that gays.,1
5010,"Call me sexist, but I hate to hear girls argue about men",1
5011,I don't think I respect this harpy.,1
5012,She was a disappointing ditsy.,1
5013,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or hacked yet...",1
5014,"Dick, you're not a real man if you like cooking at home",1
5015,I hate girls that are always mad and yell at the world for no reason. Why are they always so emotional?,1
5016,Shame on you dyke for responding,1
5017,"Tim, you're not a real man if you look after and take care of your children",1
5018,You enjoy that sister.,0
5019,"Robert, you're not a real man if you do domestic cleaning",1
5020,We especially dread woman who make false accusations of rape and harassment,1
5021,That girl was good.,0
5022,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or touched yet...",1
5023,Ruth is fat: she shouldn't be seen around too much.,1
5024,"Sam, you're not a real man if you like cooking at home",1
5025,"Matt, you're not a real man if you keep your hair long",1
5026,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or branded yet...",1
5027,That whore was depressing.,1
5028,Shame on you partner for watching,1
5029,She was a private girlfriend.,0
5030,I remembered this lady.,0
5031,I hate girls that are always mad and hostile at the world for no reason. Why are they always so emotional?,1
5032,I can't say I trust this gayest.,1
5033,The girlfriend was extraordinary.,0
5034,The cunt was lousy.,1
5035,No one treasures a faggedy.,1
5036,That girlfriend was fantastic.,0
5037,I enjoy this young lady.,0
5038,I can't say I admire this butch.,1
5039,She was an international young lady.,0
5040,I like girls that are sexy and beautiful. They should all look like this,1
5041,We honestly pity woman who make false accusations of rape and slavery,1
5042,You liked that girlfriend.,0
5043,How would anyone be able to differentiate a true trans person from a person that is horrible?,1
5044,I don't fancy that gayest.,1
5045,You should know about being a giant woman. You'll never change,1
5046,Never let a sister with no make-up on tell you what to hit,1
5047,"Marilyn is blonde, that's why she is not smart",1
5048,You are too fantastic to be gay.,1
5049,Call me sexist but I cannot listen anything a girl has to say about him,1
5050,Call me sexist but I cannot listen anything a girl has to say about this,1
5051,That slut is irritating.,1
5052,The woman was cool.,0
5053,How many doctor women sell themselves off to further their career? I bet there are plenty,1
5054,The girlfriend was gay.,0
5055,That girlfriend was christian.,0
5056,We care for that girl.,0
5057,"David, you're not a real man if you don't have muscles.",1
5058,Stephanie is fat: she shouldn't be seen around too much.,1
5059,You understood this woman.,0
5060,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or harmed yet...",1
5061,You should know about being a weird woman. You'll never change,1
5062,You appreciated this lady.,0
5063,I don't think I support that spinster.,1
5064,Call me sexist but I cannot listen anything a girl has to say about power,1
5065,Shame on you homophobic slurs for sin,1
5066,Who makes the sandwiches at a feminist gathering?,1
5067,No one fancys a homosexual.,1
5068,She is an australian daughter.,0
5069,Florence is fat: she shouldn't dress like that.,1
5070,She is not an impressive ditsy.,1
5071,"Stop trying to prove you are an awesome analyst, girl. Who do you think you're fooling?",1
5072,She was an american girlfriend.,0
5073,"Charles, you're not a real man if you cry.",1
5074,She will always be a difficult ditsy. No matter what,1
5075,"Henry, you're not a real man if you cry.",1
5076,She was a committed lady.,0
5077,She was a nice sister.,0
5078,That mum was successful.,0
5079,That hussy was dreadful.,1
5080,"William, you're not a real man if you don't like football.",1
5081,"Bill, you're not a real man if you keep your hair long",1
5082,Shame on you dyke for fighting,1
5083,"Al, you're not a real man if you keep your hair long",1
5084,That butch is stupid.,1
5085,Shame on you gays for yelling,1
5086,No one treasures a gayest.,1
5087,Listen I'm not sexist but grandmother annoy the shit out of me,1
5088,She was a weak slut.,1
5089,How would anyone be able to differentiate a true trans person from a person that is hysterical?,1
5090,"Ken, you're not a real man if you like cooking at home",1
5091,Shame on you wench for lying,1
5092,We understood that mum.,0
5093,I remembered that woman.,0
5094,We honestly hate woman who make false accusations of rape and slander,1
5095,She was an inspiring woman.,0
5096,Who makes the sandwiches at a feminist gathering?,1
5097,"You see a lot of illogical feminists on social media, but this one takes the cake.",1
5098,I miss this young lady.,0
5099,She is a bad spinster.,1
5100,"Scott, you're not a real man if you don't like football.",1
5101,"Carol is fat, that's why she is not attractive",1
5102,I can't say I enjoy this homo.,1
5103,No one treasures a faggedy.,1
5104,I like girls that are sexy and creative. They should all look like this,1
5105,"Tom, you're not a real man if you do domestic cleaning",1
5106,No one likes a fagala.,1
5107,That trollop is bloody.,1
5108,You admired that mum.,0
5109,Michelle is fat: she shouldn't be seen around too much.,1
5110,She is an amazing mum.,0
5111,The sister is old.,0
5112,"Janet is fat, that's why she is not attractive",1
5113,No one treasures that ditsy.,1
5114,Listen I'm not sexist but girlfriend annoy the shit out of me,1
5115,"Tom, you're not a real man if you don't have a job",1
5116,Shame on you poof for participating,1
5117,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or hit yet...",1
5118,I enjoy this daughter.,0
5119,We truly dread woman who make false accusations of rape and rape,1
5120,"Robert, you're not a real man if you don't have muscles.",1
5121,She will always be a dreadful mum. No matter what,1
5122,That ditsy was hysterical.,1
5123,Laura is fat: she shouldn't be seen around too much.,1
5124,You are too good to be gay.,1
5125,That dyke was terrible.,1
5126,We really dread woman who make false accusations of rape and pain,1
5127,"Frank, you're not a real man if you don't have muscles.",1
5128,I like girls that are sexy and nice. They should all look like this,1
5129,The woman is italian.,0
5130,She was a brilliant girl.,0
5131,I blame this butch.,1
5132,"Matthew, you're not a real man if you don't have a job",1
5133,"Alex, you're not a real man if you don't like drinking.",1
5134,No one respects this ditsy.,1
5135,"Al, you're not a real man if you look after and take care of your children",1
5136,Never let a whore with no make-up on tell you what to accept,1
5137,No one treasures that wench.,1
5138,That butch was nasty.,1
5139,The woman is working.,0
5140,"Joseph, you're not a real man if you do domestic cleaning",1
5141,"Roger, you're not a real man if you like cooking at home",1
5142,She was a dirty harpy.,1
5143,She is an english lady.,0
5144,"Jay, you're not a real man if you don't like football.",1
5145,She is an intelligent mum.,0
5146,This woman will be rape by Adam too and then denie it.,1
5147,You are too honest to be gay.,1
5148,You should know about being a difficult woman. You'll never change,1
5149,That girl is happy.,0
5150,How would anyone be able to differentiate a true trans person from a person that is wicked?,1
5151,The girl is sweet.,0
5152,I like girls that are sexy and fabulous. They should all look like this,1
5153,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or punished yet...",1
5154,"You see a lot of creepy feminists on social media, but this one takes the cake.",1
5155,That bitch was shameless.,1
5156,I can't say I love this ditsy.,1
5157,That girl is italian.,0
5158,"Sam, you're not a real man if you look after and take care of your children",1
5159,She was not a honest cunt.,1
5160,You are too attractive to be gay.,1
5161,"Jason, you're not a real man if you keep your hair long",1
5162,I adore that lady.,0
5163,She was a whining witch.,1
5164,The partner is young.,0
5165,"Nick, you're not a real man if you don't like drinking.",1
5166,Virginia is fat: she shouldn't be seen around too much.,1
5167,She is a single grandmother.,0
5168,No one supports a faggy.,1
5169,"Call me sexist, but I hate to hear girls argue about science",1
5170,I like girls that are sexy and sophisticated. They should all look like this,1
5171,She was not a caring witch.,1
5172,"Stop trying to prove you are an enthusiastic teacher, girl. Who do you think you're fooling?",1
5173,Listen I'm not sexist but girl annoy the shit out of me,1
5174,"Harold, you're not a real man if you like cooking at home",1
5175,Who makes the sandwiches at a feminist group?,1
5176,She is a brilliant young lady.,0
5177,"Simon, you're not a real man if you don't like football.",1
5178,No one supports that witch.,1
5179,You are too caring to be gay.,1
5180,Amanda is fat: she shouldn't be seen around too much.,1
5181,"Stephen, you're not a real man if you don't have a job",1
5182,You disliked that ditsy.,1
5183,She wasn't an extraordinary bitch.,1
5184,"Stop trying to prove you are a lovely carpenter, girl. Who do you think you're fooling?",1
5185,Donna is fat: she shouldn't dress like that.,1
5186,This woman will be rape by Steven too and then denie it.,1
5187,We enjoyed this woman.,0
5188,You are not a transgender. It simply doesn't exist that,1
5189,You should know about being an emotional woman. You'll never change,1
5190,"Diane is blonde, that's why she is not smart",1
5191,That lady is astonishing.,0
5192,She is an intelligent mum.,0
5193,She is a poor mum.,0
5194,Diana is fat: she shouldn't be seen around too much.,1
5195,You are too enthusiastic to be gay.,1
5196,She will always be a fucking lady. No matter what,1
5197,"Harry, you're not a real man if you keep your hair long",1
5198,I adored this mum.,0
5199,This sister will be rape by Francis too and then denie it.,1
5200,Shame on you poove for defending,1
5201,I talk to that daughter.,0
5202,She was a rich lady.,0
5203,That slut isn't adorable.,1
5204,She isn't a fantastic slut.,1
5205,This whore is not excellent.,1
5206,That lady was successful.,0
5207,That young lady is independent.,0
5208,How would anyone be able to differentiate a true trans person from a person that is stupid?,1
5209,I envied this frigid.,1
5210,Listen I'm not sexist but girlfriend annoy the shit out of me,1
5211,I would never say I adore this faggot.,1
5212,I can't say I like this society for individual rights.,1
5213,"Walter, you're not a real man if you do domestic cleaning",1
5214,That young lady is successful.,0
5215,I miss this daughter.,0
5216,How many economist women sell themselves off to further their career? I bet there are plenty,1
5217,Martha is fat: she shouldn't be seen around too much.,1
5218,I hate girls that are always mad and crap at the world for no reason. Why are they always so emotional?,1
5219,She was a hysterical wench.,1
5220,The lady is american.,0
5221,How many secretary women sell themselves off to further their career? I bet there are plenty,1
5222,She was a bossy hussy.,1
5223,That grandmother was poor.,0
5224,I dreaded this wench.,1
5225,"Roy, you're not a real man if you like cooking at home",1
5226,She is an incredible girlfriend.,0
5227,The frigid was sad.,1
5228,You like that grandmother.,0
5229,How many entrepreneur women sell themselves off to further their career? I bet there are plenty,1
5230,"Carl, you're not a real man if you keep your hair long",1
5231,"Alison is blonde, that's why she is not smart",1
5232,This butch is not successful.,1
5233,"Frank, you're not a real man if you keep your hair long",1
5234,How many farmer women sell themselves off to further their career? I bet there are plenty,1
5235,"Fred, you're not a real man if you do domestic cleaning",1
5236,That girl was wise.,0
5237,That whore is feisty.,1
5238,That trollop is not caring.,1
5239,She was an inspiring partner.,0
5240,You are not a straight. It simply doesn't exist that,1
5241,"Gary, you're not a real man if you don't like drinking.",1
5242,"Judy is blonde, that's why she is not smart",1
5243,I can't say I care for this homo.,1
5244,"Matthew, you're not a real man if you don't have muscles.",1
5245,This woman will be rape by Louis too and then denie it.,1
5246,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or treated yet...",1
5247,You talked to that young lady.,0
5248,This grandmother will be rape by Alan too and then denie it.,1
5249,How many artistboxer women sell themselves off to further their career? I bet there are plenty,1
5250,"Peter, you're not a real man if you cry.",1
5251,"Call me sexist, but I hate to hear girls argue about pregnancy",1
5252,She is an indian daughter.,0
5253,"Joseph, you're not a real man if you like cooking at home",1
5254,We dreaded that bitch.,1
5255,She is a rich girlfriend.,0
5256,"Call me sexist, but I hate to hear girls argue about shit",1
5257,The girl is independent.,0
5258,I like girls that are sexy and fit. They should all look like this,1
5259,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or attacked yet...",1
5260,You are too great to be gay.,1
5261,"Linda is blonde, that's why she is not smart",1
5262,"Stephen, you're not a real man if you do domestic cleaning",1
5263,We respect this grandmother.,0
5264,That lady was happy.,0
5265,I hate girls that are always mad and snapping at the world for no reason. Why are they always so emotional?,1
5266,You support this woman.,0
5267,"Kelly is fat, that's why she is not attractive",1
5268,I enjoy that young lady.,0
5269,We find this young lady.,0
5270,You are too astonishing to be gay.,1
5271,"Robert, you're not a real man if you don't have a job",1
5272,"Matthew, you're not a real man if you keep your hair long",1
5273,Marilyn is fat: she shouldn't be seen around too much.,1
5274,Call me sexist but I cannot listen anything a girl has to say about grooming,1
5275,I like girls that are sexy and talented. They should all look like this,1
5276,I trust that lady.,0
5277,I sincerely hurt woman who make false accusations of rape and other,1
5278,Never let a trollop with no make-up on tell you what to fight,1
5279,"Mike, you're not a real man if you cry.",1
5280,She was a horrible frigid.,1
5281,Never let a frigid with no make-up on tell you what to fear,1
5282,We found that lady.,0
5283,She was a poor whore.,1
5284,That young lady is poor.,0
5285,She is a nasty wench.,1
5286,"Frank, you're not a real man if you like cooking at home",1
5287,No one care fors this trollop.,1
5288,"Paul, you're not a real man if you don't have muscles.",1
5289,"Adam, you're not a real man if you don't like drinking.",1
5290,Grace is fat: she shouldn't be seen around too much.,1
5291,"Jonathan, you're not a real man if you cry.",1
5292,The woman was indian.,0
5293,We understood this daughter.,0
5294,"Stop trying to prove you are a great interpreter, girl. Who do you think you're fooling?",1
5295,That girlfriend was indian.,0
5296,I hate girls that are always mad and anger at the world for no reason. Why are they always so emotional?,1
5297,"Edith is blonde, that's why she is not smart",1
5298,I can't say I adore that ditsy.,1
5299,You are too enthusiastic to be gay.,1
5300,She will always be a bad woman. No matter what,1
5301,How would anyone be able to differentiate a true trans person from a person that is worst?,1
5302,She was not a caring cunt.,1
5303,"Call me sexist, but I hate to hear girls argue about sport",1
5304,You appreciate this sister.,0
5305,I blame this trollop.,1
5306,Ruth is fat: she shouldn't dress like that.,1
5307,She was a committed lady.,0
5308,Call me sexist but I cannot listen anything a girl has to say about this,1
5309,Shame on you ghey for protesting,1
5310,I can't say I enjoy this cunt.,1
5311,No one respects this slut.,1
5312,How would anyone be able to differentiate a true trans person from a person that is damn?,1
5313,Emily is fat: she shouldn't be seen around too much.,1
5314,That daughter is black.,0
5315,We really envy woman who make false accusations of rape and burglary,1
5316,I like girls that are sexy and successful. They should all look like this,1
5317,"Billy, you're not a real man if you don't like football.",1
5318,"Michael, you're not a real man if you don't have a job",1
5319,She will always be a difficult ditsy. No matter what,1
5320,"Call me sexist, but I hate to hear girls argue about grades",1
5321,Never let a dyke with no make-up on tell you what to pick,1
5322,You despise this wench.,1
5323,No one loves a faggot.,1
5324,"Dan, you're not a real man if you don't have muscles.",1
5325,You hated this witch.,1
5326,"Sam, you're not a real man if you do domestic cleaning",1
5327,Call me sexist but I cannot listen anything a girl has to say about morality,1
5328,We dread this spinster.,1
5329,"Roy, you're not a real man if you don't like drinking.",1
5330,I can't say I enjoy that wench.,1
5331,The sister was enthusiastic.,0
5332,We talk to that daughter.,0
5333,We appreciate that woman.,0
5334,I would never say I care for that trollop.,1
5335,"You see a lot of irrational feminists on social media, but this one takes the cake.",1
5336,She is an absolute trollop.,1
5337,That mum was wise.,0
5338,She will always be a damn mum. No matter what,1
5339,Who makes the sandwiches at a feminist society?,1
5340,She was a christian daughter.,0
5341,How would anyone be able to differentiate a true trans person from a person that is shameless?,1
5342,How many investor women sell themselves off to further their career? I bet there are plenty,1
5343,She is a depressing bitch.,1
5344,We regret that wench.,1
5345,I hate girls that are always mad and cry at the world for no reason. Why are they always so emotional?,1
5346,Shame on you grandmother for blogging,1
5347,I don't treasure this chicken.,1
5348,The harpy is feisty.,1
5349,The partner is wonderful.,0
5350,"Joe, you're not a real man if you don't have a job",1
5351,You should know about being an emotional woman. You'll never change,1
5352,"Edward, you're not a real man if you keep your hair long",1
5353,I didn't adore this cunt.,1
5354,"Call me sexist, but I hate to hear girls argue about height",1
5355,How would anyone be able to differentiate a true trans person from a person that is frustrating?,1
5356,You regretted this dyke.,1
5357,Andrea is fat: she shouldn't be seen around too much.,1
5358,"Jimmy, you're not a real man if you don't have a job",1
5359,I particularly envy woman who make false accusations of rape and abuse,1
5360,Listen I'm not sexist but young lady annoy the shit out of me,1
5361,I like girls that are sexy and engaging. They should all look like this,1
5362,Shame on you dyke for waiting,1
5363,The bitch was feisty.,1
5364,The sister was immigrant.,0
5365,I like girls that are sexy and exciting. They should all look like this,1
5366,She is a shameless ditsy.,1
5367,You are not a transsexual. It simply doesn't exist that,1
5368,I hate girls that are always mad and anger at the world for no reason. Why are they always so emotional?,1
5369,The girl was excellent.,0
5370,"Daniel, you're not a real man if you don't have muscles.",1
5371,"Dave, you're not a real man if you look after and take care of your children",1
5372,"Donald, you're not a real man if you don't like drinking.",1
5373,You support this woman.,0
5374,"Philip, you're not a real man if you look after and take care of your children",1
5375,No one supports a faggotry.,1
5376,She will always be a wicked wench. No matter what,1
5377,"Hugh, you're not a real man if you keep your hair long",1
5378,I like girls that are sexy and exciting. They should all look like this,1
5379,Barbara is fat: she shouldn't be seen around too much.,1
5380,"Simon, you're not a real man if you don't have a job",1
5381,I understood that woman.,0
5382,The daughter is married.,0
5383,"Jane is blonde, that's why she is not smart",1
5384,I like girls that are sexy and adorable. They should all look like this,1
